make,price,body_type,type,mileage,gearbox,fuel_type,seller,engine_size,cylinders,fuel_consumption,empty_weight,model,location,age,power,owner
Peugeot,16049,Sedan,Used,57090.0,Manual,Diesel,Dealer,1499,4.0,5.358966177409062,1370.0,308,IT,3.0,131,other_owner
Peugeot,23390,Sedan,Used,119649.0,Automatic,Diesel,Dealer,1499,4.0,4.4,1495.0,508,IT,3.0,131,other_owner
Peugeot,13600,Sedan,Used,48800.0,Manual,Diesel,Dealer,1499,4.0,3.5,1155.0,208,IT,3.0,102,first_owner
Peugeot,24499,Sedan,Used,76650.0,Automatic,Diesel,Dealer,1499,4.0,5.358966177409062,1505.0,508,FR,3.0,133,first_owner
Peugeot,13900,Sedan,Used,110000.0,Manual,Diesel,Private seller,1560,4.0,3.8,1260.0,308,IT,6.0,120,first_owner
Peugeot,14900,Sedan,Used,116678.0,Manual,Diesel,Dealer,1560,4.0,3.8,1260.0,308,IT,6.0,120,first_owner
Peugeot,14900,Sedan,Used,51913.0,Manual,Diesel,Dealer,1560,4.0,3.6,1255.0,308,IT,4.0,120,first_owner
Peugeot,16890,Sedan,Used,44524.0,Manual,Diesel,Dealer,1499,4.0,3.7,1255.0,308,DE,3.0,131,first_owner
Peugeot,29850,Sedan,Used,12482.0,Manual,Benzine,Dealer,1199,4.0,5.358966177409062,1370.0,308,FR,1.0,131,first_owner
Peugeot,14900,Sedan,Used,116678.0,Manual,Diesel,Dealer,1560,4.0,3.8,1260.0,308,IT,6.0,120,first_owner
Peugeot,23650,Sedan,Pre-registered,20.0,Manual,Diesel,Dealer,1499,4.0,5.358966177409062,1165.0,208,DE,0.0,102,first_owner
Peugeot,20900,Sedan,Used,19000.0,Automatic,Benzine,Private seller,1199,3.0,4.6,1270.0,308,BE,2.0,131,first_owner
Peugeot,26880,Sedan,Used,20350.0,Automatic,Diesel,Dealer,1499,4.0,3.8,1495.0,508,DE,3.0,131,first_owner
Peugeot,18290,Sedan,Used,76900.0,Automatic,Diesel,Dealer,1498,4.0,3.6,1204.0,308,AT,4.0,131,first_owner
Peugeot,12990,Sedan,Used,89000.0,Automatic,Diesel,Dealer,1560,4.0,4.2,1551.0,3008,AT,7.0,114,other_owner
Peugeot,36990,Sedan,Demonstration,3000.0,Automatic,Diesel,Dealer,1499,4.0,5.358966177409062,1500.0,308,DE,0.0,131,first_owner
Peugeot,17880,Sedan,Used,64733.0,Manual,Diesel,Dealer,1997,4.0,5.358966177409062,1505.0,508,FR,5.0,152,first_owner
Peugeot,20999,Sedan,Used,11550.0,Manual,Benzine,Dealer,1199,3.0,4.6,1278.0,308,DE,1.0,131,first_owner
Peugeot,28893,Sedan,Used,32000.0,Automatic,Benzine,Dealer,1199,4.0,5.358966177409062,1370.0,308,FR,2.0,131,first_owner
Peugeot,29400,Sedan,Used,17071.0,Automatic,Diesel,Dealer,1500,4.0,5.358966177409062,1492.0,3008,ES,1.0,131,first_owner
Peugeot,11500,Sedan,Used,104000.0,Manual,LPG,Dealer,1199,3.0,5.4,1135.0,208,IT,5.0,82,first_owner
Peugeot,27490,Sedan,Demonstration,2000.0,Manual,Benzine,Dealer,1199,3.0,5.7,1333.0,308,DE,0.0,131,first_owner
Peugeot,35994,Sedan,Used,21.0,Automatic,Electric,Dealer,4,4.0,5.358966177409062,1165.0,208,FR,0.0,82,first_owner
Peugeot,32990,Sedan,Used,14334.0,Automatic,Benzine,Dealer,4,4.0,5.358966177409062,1165.0,208,DE,1.0,136,first_owner
Peugeot,24480,Sedan,Used,10.0,Automatic,Electric,Dealer,4,4.0,5.358966177409062,1165.0,208,FR,1.0,82,first_owner
Peugeot,12000,Sedan,Used,56800.0,Manual,Diesel,Dealer,1560,4.0,3.5,1165.0,208,BE,5.0,101,first_owner
Peugeot,27883,Sedan,Used,45000.0,Automatic,Diesel,Dealer,1499,4.0,5.358966177409062,1370.0,308,FR,2.0,131,first_owner
Peugeot,28990,Sedan,Used,10300.0,Automatic,Diesel,Dealer,1499,4.0,5.358966177409062,1505.0,508,FR,1.0,131,first_owner
Peugeot,16049,Sedan,Used,57090.0,Manual,Diesel,Dealer,1499,4.0,5.358966177409062,1370.0,308,IT,3.0,131,first_owner
Peugeot,25900,Sedan,Used,37189.0,Automatic,Benzine,Dealer,1199,4.0,5.358966177409062,1505.0,508,ES,1.0,131,first_owner
Peugeot,39988,Sedan,Used,8100.0,Automatic,Benzine,Dealer,1598,4.0,5.358966177409062,1505.0,508,FR,1.0,224,first_owner
Peugeot,41624,Sedan,Used,13058.0,Automatic,Diesel,Dealer,1598,4.0,5.358966177409062,1370.0,308,BE,1.0,179,first_owner
Peugeot,33950,Sedan,Demonstration,8705.0,Automatic,Benzine,Dealer,1199,4.0,5.358966177409062,1370.0,308,BE,0.0,131,first_owner
Peugeot,19900,Sedan,Used,25000.0,Manual,Diesel,Dealer,1499,4.0,3.4,1165.0,208,IT,1.0,102,first_owner
Peugeot,13600,Sedan,Used,63500.0,Manual,Benzine,Dealer,1598,4.0,6.2,1480.0,508,NL,7.0,156,other_owner
Peugeot,34690,Sedan,Demonstration,9750.0,Automatic,Diesel,Dealer,1499,4.0,5.358966177409062,1436.0,308,DE,1.0,131,first_owner
Peugeot,24100,Sedan,Pre-registered,10.0,Manual,Benzine,Dealer,1199,3.0,4.3,1165.0,208,IT,0.0,101,first_owner
Peugeot,33400,Sedan,Pre-registered,2.0,Automatic,Diesel,Dealer,1598,4.0,1.2,1370.0,308,ES,1.0,179,first_owner
Peugeot,29380,Sedan,Demonstration,29500.0,Automatic,Diesel,Dealer,1499,4.0,3.7,1394.0,308,DE,1.0,131,first_owner
Peugeot,34400,Sedan,Pre-registered,1.0,Automatic,Diesel,Dealer,1499,4.0,4.5,1370.0,308,ES,0.0,131,first_owner
Peugeot,10390,Sedan,Used,79000.0,Manual,Diesel,Dealer,1560,4.0,3.5,1150.0,208,IT,5.0,75,first_owner
Peugeot,34350,Sedan,Used,10.0,Automatic,Diesel,Dealer,1499,4.0,4.6,1370.0,308,IT,0.0,131,first_owner
Peugeot,18280,Sedan,Used,7713.0,Manual,Diesel,Dealer,1499,4.0,5.358966177409062,1165.0,208,FR,2.0,103,first_owner
Peugeot,34999,Sedan,Used,15962.0,Automatic,Benzine,Dealer,1598,4.0,5.358966177409062,1505.0,508,FR,2.0,184,first_owner
Peugeot,28280,Sedan,Used,16444.0,Automatic,Electric,Dealer,4,4.0,5.358966177409062,1165.0,208,FR,2.0,82,first_owner
Peugeot,7490,Sedan,Used,84751.0,Manual,Benzine,Dealer,1598,4.0,6.4,1370.0,308,FR,11.0,120,other_owner
Peugeot,29899,Sedan,Used,16753.0,Automatic,Benzine,Dealer,1598,4.0,5.358966177409062,1505.0,508,FR,3.0,131,first_owner
Peugeot,31280,Sedan,Demonstration,10000.0,Automatic,Diesel,Dealer,1500,4.0,5.358966177409062,1370.0,308,BE,0.0,131,first_owner
Peugeot,19950,Sedan,Used,8210.0,Manual,Benzine,Dealer,1199,4.0,5.358966177409062,1165.0,208,BE,2.0,101,first_owner
Peugeot,16984,Sedan,Used,87431.0,Manual,Benzine,Dealer,1598,4.0,5.358966177409062,1505.0,508,FR,5.0,131,first_owner
Peugeot,27780,Sedan,Used,6716.0,Automatic,Electric,Dealer,4,4.0,5.358966177409062,1165.0,208,FR,2.0,82,first_owner
Peugeot,28800,Sedan,Used,8445.0,Automatic,Benzine,Dealer,1598,4.0,5.358966177409062,1495.0,508,DE,3.0,181,first_owner
Peugeot,12780,Sedan,Used,43337.0,Manual,Diesel,Dealer,1499,4.0,5.358966177409062,1165.0,208,FR,2.0,103,first_owner
Peugeot,45900,Sedan,Used,10000.0,Automatic,Diesel,Dealer,1598,4.0,5.358966177409062,1370.0,308,FR,1.0,131,first_owner
Peugeot,17270,Sedan,Used,29699.0,Manual,Benzine,Dealer,1199,3.0,4.5,1278.0,308,DE,2.0,131,first_owner
Peugeot,30900,Sedan,Used,21500.0,Automatic,Diesel,Dealer,1499,4.0,5.358966177409062,1511.0,308,IT,0.0,131,first_owner
Peugeot,20490,Sedan,Used,10.0,Manual,Benzine,Dealer,1199,3.0,5.1,1165.0,208,FR,0.0,102,first_owner
Peugeot,26490,Sedan,Pre-registered,10.0,Automatic,Benzine,Dealer,1200,3.0,4.5,1233.0,208,DE,0.0,131,first_owner
Peugeot,15390,Sedan,Used,52262.0,Automatic,Diesel,Dealer,1560,4.0,5.358966177409062,1370.0,308,FR,6.0,131,first_owner
Peugeot,23690,Sedan,Used,2.0,Automatic,Benzine,Dealer,1199,4.0,4.3,1165.0,208,AT,1.0,101,first_owner
Peugeot,15900,Sedan,Used,88217.0,Automatic,Diesel,Dealer,1560,4.0,5.358966177409062,1485.0,508,ES,5.0,120,first_owner
Peugeot,13480,Sedan,Used,11000.0,Manual,Benzine,Dealer,1199,3.0,4.6,1150.0,208,DE,4.0,110,first_owner
Peugeot,18500,Sedan,Used,48400.0,Manual,Diesel,Dealer,1499,4.0,3.3,1165.0,208,IT,2.0,102,first_owner
Peugeot,38990,Sedan,Used,4320.0,Automatic,Diesel,Dealer,1598,4.0,1.5,1795.0,508,DE,2.0,181,first_owner
Peugeot,27999,Sedan,Used,21742.0,Automatic,Electric,Dealer,4,4.0,5.358966177409062,1165.0,208,FR,2.0,82,first_owner
Peugeot,9990,Sedan,Used,69300.0,Manual,Benzine,Dealer,1199,3.0,5.358966177409062,1280.0,308,BE,8.0,82,first_owner
Peugeot,10680,Sedan,Used,8000.0,Manual,Benzine,Dealer,4,4.0,5.358966177409062,1165.0,208,FR,4.0,82,first_owner
Peugeot,21990,Sedan,Used,13744.0,Manual,Benzine,Dealer,1199,4.0,4.5,1370.0,308,DE,1.0,131,first_owner
Peugeot,31490,Sedan,Demonstration,8000.0,Automatic,Diesel,Dealer,1598,4.0,3.7,1565.0,308,DE,0.0,131,first_owner
Peugeot,25790,Sedan,Used,209.0,Manual,Benzine,Dealer,1199,4.0,5.358966177409062,1370.0,308,BE,0.0,110,first_owner
Peugeot,14500,Sedan,Used,147500.0,Automatic,Diesel,Dealer,1560,4.0,3.6,1275.0,308,IT,4.0,120,first_owner
Peugeot,33599,Sedan,Used,7500.0,Automatic,Electric,Dealer,4,4.0,5.358966177409062,1165.0,208,FR,0.0,82,first_owner
Peugeot,23490,Sedan,Used,107519.0,Automatic,Diesel,Dealer,1499,4.0,5.358966177409062,1505.0,508,FR,2.0,131,first_owner
Peugeot,9980,Sedan,Used,84491.0,Manual,Diesel,Dealer,1560,4.0,5.358966177409062,1165.0,208,FR,3.0,76,first_owner
Peugeot,52999,Sedan,Used,6000.0,Automatic,Benzine,Dealer,1598,4.0,5.358966177409062,1505.0,508,FR,0.0,184,first_owner
Peugeot,20950,Sedan,Used,2546.0,Manual,Benzine,Dealer,1199,4.0,5.358966177409062,1165.0,208,BE,1.0,75,first_owner
Peugeot,6900,Sedan,Used,130000.0,Manual,Diesel,Dealer,1398,4.0,3.8,1050.0,208,IT,9.0,68,other_owner
Peugeot,22980,Sedan,Used,18130.0,Automatic,Electric,Dealer,4,4.0,5.358966177409062,1165.0,208,FR,2.0,82,first_owner
Peugeot,14900,Sedan,Used,18116.0,Manual,Benzine,Dealer,1199,4.0,5.358966177409062,1165.0,208,FR,6.0,82,first_owner
Peugeot,10900,Sedan,Used,81000.0,Manual,Diesel,Dealer,1560,4.0,3.5,1150.0,208,IT,5.0,75,first_owner
Peugeot,28490,Sedan,Demonstration,10045.0,Automatic,Diesel,Dealer,1499,4.0,3.7,1394.0,308,DE,1.0,131,first_owner
Peugeot,16049,Sedan,Used,57090.0,Manual,Diesel,Dealer,1499,4.0,5.358966177409062,1370.0,308,IT,3.0,131,first_owner
Peugeot,19890,Sedan,Used,57262.0,Automatic,Diesel,Dealer,1560,4.0,5.358966177409062,1370.0,308,FR,5.0,131,first_owner
Fiat,20700,Compact,Used,64054.0,Automatic,Benzine,Dealer,1368,4.0,5.8,1055.0,500,BE,3.0,179,first_owner
Fiat,20380,Compact,Used,34795.0,Manual,Benzine,Dealer,1368,4.0,6.9,1120.0,500,DE,3.0,160,first_owner
Fiat,24990,Compact,Pre-registered,2.0,Automatic,Benzine,Dealer,4,4.0,5.346313775510204,1320.0,Tipo,ES,0.0,131,first_owner
Fiat,7600,Compact,Used,136000.0,Manual,LPG,Dealer,1368,4.0,5.8100000000000005,1150.0,Tipo,ES,4.0,120,first_owner
Fiat,33000,Compact,Pre-registered,9.0,Automatic,Electric,Dealer,4,4.0,5.346313775510204,920.0,500,ES,1.0,118,first_owner
Fiat,12998,Compact,Used,41010.0,Manual,Benzine,Dealer,1368,4.0,6.5,1195.0,Tipo,ES,4.0,95,first_owner
Fiat,14990,Compact,Used,63000.0,Manual,Benzine,Dealer,1368,4.0,5.346313775510204,1055.0,500,DE,7.0,179,other_owner
Fiat,5444,Compact,Used,74000.0,Manual,Benzine,Dealer,1242,4.0,5.346313775510204,1055.0,500,DE,14.0,69,other_owner
Fiat,21487,Compact,Used,25650.0,Automatic,Benzine,Dealer,1332,4.0,6.4,1395.0,500X,DE,2.0,150,first_owner
Fiat,11900,Compact,Used,99900.0,Manual,Benzine,Dealer,1368,4.0,6.5,1195.0,Tipo,ES,3.0,95,first_owner
Fiat,10400,Compact,Used,36323.0,Manual,Benzine,Dealer,1368,4.0,6.5,1195.0,Tipo,ES,4.0,95,first_owner
Fiat,11500,Compact,Used,120673.0,Manual,Diesel,Dealer,1248,4.0,3.7,1290.0,Tipo,ES,5.0,95,first_owner
Fiat,11490,Compact,Used,69886.0,Manual,Benzine,Dealer,875,4.0,4.2,1055.0,500,DE,5.0,105,first_owner
Fiat,10950,Compact,Used,13500.0,Manual,Benzine,Dealer,4,4.0,5.346313775510204,1055.0,500,DE,11.0,23,other_owner
Fiat,25900,Compact,Used,18200.0,Automatic,Electric,Dealer,4,4.0,5.346313775510204,1055.0,500,ES,1.0,118,first_owner
Fiat,16975,Compact,Used,48000.0,Manual,Benzine,Dealer,1368,4.0,5.346313775510204,1395.0,500X,DE,4.0,140,first_owner
Fiat,10490,Compact,Used,140000.0,Manual,Diesel,Dealer,1598,4.0,4.4,1320.0,Tipo,ES,4.0,120,first_owner
Fiat,9990,Compact,Used,61079.0,Manual,Benzine,Dealer,1368,4.0,6.5,1195.0,Tipo,ES,4.0,95,first_owner
Fiat,11490,Compact,Used,10500.0,Manual,Benzine,Dealer,999,3.0,4.7,980.0,500,ES,2.0,69,first_owner
Fiat,17789,Compact,Pre-registered,10.0,Manual,Benzine,Dealer,999,3.0,4.6,1055.0,500,DE,0.0,69,first_owner
Fiat,17000,Compact,Pre-registered,500.0,Manual,Electric,Dealer,4,4.0,5.346313775510204,1055.0,500,ES,0.0,71,first_owner
Fiat,17289,Compact,Pre-registered,10.0,Manual,Benzine,Dealer,999,3.0,4.6,1055.0,500,DE,0.0,69,first_owner
Fiat,6990,Compact,Used,172888.0,Manual,Benzine,Dealer,1242,4.0,5.1,865.0,500,ES,11.0,69,other_owner
Fiat,16990,Compact,Demonstration,5304.0,Manual,Benzine,Dealer,999,3.0,4.1,1055.0,500,DE,1.0,71,other_owner
Fiat,16990,Compact,Demonstration,9500.0,Manual,Benzine,Dealer,999,3.0,4.1,1055.0,500,DE,1.0,71,first_owner
Fiat,11490,Compact,Used,33800.0,Manual,Benzine,Dealer,875,4.0,3.8,1055.0,500,DE,5.0,86,first_owner
Fiat,16689,Compact,Demonstration,1490.0,Manual,Benzine,Dealer,999,3.0,4.6,1055.0,500,DE,0.0,69,first_owner
Fiat,7950,Compact,Used,57739.0,Manual,Benzine,Dealer,1242,4.0,5.346313775510204,1055.0,500,BE,9.0,69,other_owner
Fiat,12900,Compact,Used,32705.0,Automatic,Benzine,Dealer,1242,4.0,5.1,1055.0,500,DE,4.0,69,first_owner
Fiat,11250,Compact,Used,73749.0,Automatic,Benzine,Dealer,1242,4.0,5.1,865.0,500,ES,4.0,69,first_owner
Fiat,13480,Compact,Used,11400.0,Manual,Benzine,Dealer,1368,4.0,5.346313775510204,1320.0,Tipo,DE,2.0,95,other_owner
Fiat,6990,Compact,Used,129910.0,Manual,Diesel,Dealer,1248,4.0,4.2,980.0,500,ES,13.0,75,first_owner
Fiat,31900,Compact,Used,1444.0,Automatic,Electric,Dealer,4,4.0,5.346313775510204,890.0,500,ES,2.0,118,other_owner
Fiat,31990,Compact,Demonstration,5.0,Automatic,Electric,Dealer,0,4.0,5.346313775510204,1055.0,500,BE,1.0,118,first_owner
Fiat,11990,Compact,Used,86240.0,Manual,Benzine,Dealer,1368,4.0,6.5,1195.0,Tipo,ES,3.0,95,first_owner
Fiat,11290,Compact,Used,27226.0,Manual,Benzine,Dealer,1242,4.0,4.9,865.0,500,ES,3.0,69,first_owner
Fiat,14660,Compact,Used,13716.0,Automatic,Benzine,Dealer,1242,4.0,5.2,975.0,500,DE,4.0,69,first_owner
Fiat,8980,Compact,Used,79300.0,Manual,Benzine,Dealer,1242,4.0,5.1,940.0,500,DE,6.0,69,first_owner
Fiat,9026,Compact,Used,37348.0,Manual,Benzine,Dealer,1242,4.0,5.1,865.0,500,ES,5.0,69,first_owner
Fiat,11260,Compact,Used,31514.0,Manual,Benzine,Dealer,1242,4.0,5.3,940.0,500,DE,5.0,69,other_owner
Fiat,10980,Compact,Used,22547.0,Manual,Benzine,Dealer,1242,4.0,5.5,1055.0,500,DE,2.0,69,first_owner
Fiat,11000,Compact,Used,45000.0,Manual,Benzine,Dealer,1242,4.0,5.1,865.0,500,ES,4.0,69,first_owner
Fiat,16900,Compact,Used,6000.0,Automatic,Benzine,Dealer,1242,4.0,5.2,1055.0,500,DE,1.0,69,first_owner
Fiat,14190,Compact,Used,11681.0,Manual,Benzine,Dealer,999,3.0,5.346313775510204,1055.0,500,ES,1.0,71,first_owner
Fiat,32208,Compact,Pre-registered,100.0,Automatic,Benzine,Dealer,4,4.0,5.346313775510204,1055.0,500,DE,0.0,118,first_owner
Fiat,10780,Compact,Used,33576.0,Manual,Benzine,Dealer,1242,4.0,4.9,940.0,500,DE,6.0,69,other_owner
Fiat,12960,Compact,Used,23210.0,Manual,Benzine,Dealer,1242,4.0,5.3,1035.0,500,DE,2.0,69,other_owner
Fiat,8990,Compact,Used,138000.0,Manual,Benzine,Dealer,1242,4.0,5.1,865.0,500,ES,7.0,69,other_owner
Fiat,12665,Compact,Used,33800.0,Manual,Benzine,Dealer,1242,4.0,4.9,980.0,500C,DE,6.0,69,other_owner
Fiat,8900,Compact,Used,49500.0,Manual,Benzine,Dealer,1242,4.0,5.1,865.0,500,ES,11.0,69,other_owner
Fiat,11900,Compact,Used,45135.0,Manual,Benzine,Dealer,1242,4.0,4.9,1055.0,500,DE,5.0,69,other_owner
Fiat,14420,Compact,Used,15694.0,Manual,Benzine,Dealer,999,3.0,4.1,1055.0,500,DE,1.0,71,first_owner
Fiat,11935,Compact,Used,19237.0,Manual,Benzine,Dealer,1242,4.0,5.1,865.0,500,ES,3.0,69,first_owner
Fiat,15990,Compact,Used,5705.0,Manual,Benzine,Dealer,999,3.0,4.1,1055.0,500,DE,1.0,71,first_owner
Fiat,14350,Compact,Used,11396.0,Manual,Benzine,Dealer,999,3.0,4.1,1055.0,500,DE,1.0,71,first_owner
Fiat,10940,Compact,Used,21249.0,Manual,Benzine,Dealer,1242,4.0,5.5,1055.0,500,DE,2.0,69,first_owner
Fiat,13900,Compact,Used,10000.0,Manual,Benzine,Dealer,999,4.0,4.1,1055.0,500,DE,1.0,69,first_owner
Fiat,13900,Compact,Used,15000.0,Manual,Benzine,Dealer,999,4.0,4.1,1055.0,500,DE,1.0,69,first_owner
Fiat,16900,Compact,Used,7000.0,Automatic,Benzine,Dealer,1242,4.0,5.2,1055.0,500,DE,1.0,69,first_owner
Fiat,12490,Compact,Used,38700.0,Manual,Diesel,Dealer,1248,4.0,4.2,1300.0,Tipo,ES,3.0,95,first_owner
Fiat,10460,Compact,Used,53191.0,Manual,Benzine,Dealer,1242,4.0,5.346313775510204,1055.0,500,DE,7.0,69,other_owner
Fiat,18990,Compact,Pre-registered,99.0,Manual,Benzine,Dealer,999,3.0,4.1,1055.0,500,DE,0.0,71,first_owner
Fiat,18990,Compact,Pre-registered,99.0,Manual,Benzine,Dealer,999,3.0,4.1,1055.0,500,DE,0.0,71,first_owner
Fiat,16990,Compact,Demonstration,9750.0,Manual,Benzine,Dealer,999,3.0,4.1,1055.0,500,DE,1.0,71,first_owner
Fiat,13900,Compact,Used,12000.0,Manual,Benzine,Dealer,999,4.0,4.1,1055.0,500,DE,2.0,69,first_owner
Fiat,12300,Compact,Used,34877.0,Manual,Benzine,Dealer,1242,4.0,5.1,865.0,500,ES,3.0,69,first_owner
Fiat,16990,Compact,Pre-registered,600.0,Manual,Benzine,Dealer,999,4.0,4.1,1055.0,500,DE,0.0,71,first_owner
Fiat,17490,Compact,Pre-registered,550.0,Manual,Benzine,Dealer,999,3.0,4.1,1064.0,500,DE,0.0,71,first_owner
Fiat,14460,Compact,Used,5038.0,Automatic,Benzine,Dealer,1242,4.0,4.8,975.0,500,DE,5.0,69,first_owner
Fiat,12980,Compact,Used,12030.0,Automatic,Benzine,Dealer,1242,4.0,5.3,975.0,500,DE,6.0,69,other_owner
Fiat,9990,Compact,Used,50453.0,Manual,Benzine,Dealer,1242,4.0,5.1,865.0,500,ES,4.0,69,first_owner
Fiat,13800,Compact,Used,30209.0,Manual,Benzine,Dealer,1368,4.0,6.5,1195.0,Tipo,ES,4.0,95,first_owner
Fiat,11500,Compact,Used,90122.0,Manual,Diesel,Dealer,1248,4.0,3.4,980.0,500,IT,6.0,95,other_owner
Fiat,9800,Compact,Used,99950.0,Manual,Diesel,Dealer,1248,4.0,3.9,980.0,500,IT,7.0,95,first_owner
Fiat,5450,Compact,Used,121062.0,Manual,Benzine,Dealer,875,2.0,4.1,905.0,500,NL,11.0,84,other_owner
Fiat,13499,Compact,Used,90550.0,Manual,Diesel,Dealer,1598,4.0,5.346313775510204,1320.0,Tipo,FR,5.0,122,other_owner
Fiat,5450,Compact,Used,101655.0,Manual,Benzine,Dealer,1368,4.0,6.3,905.0,500,NL,13.0,101,other_owner
Fiat,11750,Compact,Used,38260.0,Manual,Benzine,Dealer,875,2.0,5.346313775510204,905.0,500,NL,8.0,86,first_owner
Fiat,12800,Compact,Used,65000.0,Manual,Benzine,Dealer,4,4.0,5.346313775510204,1055.0,500,IT,6.0,69,first_owner
Fiat,19999,Compact,Used,7401.0,Manual,Benzine,Dealer,999,4.0,5.346313775510204,1320.0,Tipo,FR,1.0,102,first_owner
Fiat,34160,Compact,Used,10.0,Automatic,Benzine,Dealer,4,4.0,5.346313775510204,1365.0,500,DE,0.0,118,first_owner
Fiat,11990,Compact,Used,23899.0,Manual,Benzine,Dealer,1200,4.0,5.1,960.0,500,FR,3.0,69,first_owner
Fiat,9500,Compact,Used,75000.0,Manual,Benzine,Private seller,875,2.0,3.8,945.0,500C,NL,7.0,80,first_owner
Fiat,15990,Compact,Used,982.0,Manual,Benzine,Dealer,4,4.0,5.346313775510204,1055.0,500,FR,57.0,18,other_owner
Fiat,9900,Compact,Used,69000.0,Manual,Diesel,Dealer,1248,4.0,3.9,980.0,500,IT,9.0,95,first_owner
Fiat,13290,Compact,Used,19379.0,Manual,Benzine,Dealer,1200,4.0,5.1,960.0,500,FR,3.0,69,first_owner
Fiat,24900,Compact,Used,1.0,Automatic,Electric,Dealer,0,4.0,5.346313775510204,1365.0,500,IT,1.0,58,first_owner
Fiat,11690,Compact,Used,21984.0,Manual,Benzine,Dealer,1200,4.0,5.1,960.0,500,FR,3.0,69,first_owner
Fiat,12499,Compact,Used,56726.0,Manual,Diesel,Dealer,1598,4.0,5.346313775510204,1320.0,Tipo,FR,6.0,122,first_owner
Fiat,21750,Compact,Used,2261.0,Manual,Benzine,Dealer,999,3.0,5.4,1235.0,Tipo,NL,1.0,101,first_owner
Fiat,12500,Compact,Used,30970.0,Manual,Diesel,Dealer,1248,4.0,3.9,980.0,500,IT,7.0,95,first_owner
Fiat,9200,Compact,Used,73972.0,Automatic,Benzine,Dealer,875,2.0,3.8,915.0,500,NL,8.0,80,first_owner
Fiat,6800,Compact,Used,81000.0,Manual,Benzine,Dealer,875,2.0,5.346313775510204,930.0,500,FR,11.0,86,first_owner
Fiat,14490,Compact,Used,13376.0,Manual,Diesel,Dealer,1598,4.0,4.4,1320.0,Tipo,ES,2.0,120,first_owner
Fiat,6450,Compact,Used,61997.0,Manual,Benzine,Dealer,1368,4.0,6.3,905.0,500,NL,13.0,101,other_owner
Fiat,11490,Compact,Used,47390.0,Manual,Benzine,Dealer,875,2.0,3.8,905.0,500,NL,5.0,82,first_owner
Fiat,15475,Compact,Used,25127.0,Automatic,Benzine,Private seller,1242,4.0,5.346313775510204,1055.0,500,DE,3.0,69,first_owner
Fiat,12499,Compact,Used,74621.0,Manual,Diesel,Dealer,1248,4.0,5.346313775510204,1055.0,500,FR,5.0,97,first_owner
Fiat,15900,Compact,Pre-registered,1.0,Manual,LPG,Dealer,1200,4.0,5.346313775510204,1055.0,500,IT,0.0,68,first_owner
Fiat,10500,Compact,Used,112128.0,Manual,Benzine,Dealer,1368,4.0,5.346313775510204,1275.0,Tipo,ES,4.0,120,first_owner
Fiat,10900,Compact,Used,47390.0,Manual,Benzine,Dealer,875,2.0,3.8,905.0,500,NL,5.0,82,first_owner
Fiat,6750,Compact,Used,138668.0,Manual,Benzine,Dealer,875,2.0,4.1,905.0,500,NL,11.0,86,first_owner
Fiat,7400,Compact,Used,116554.0,Manual,Benzine,Dealer,875,2.0,5.346313775510204,905.0,500,NL,9.0,86,first_owner
Fiat,12998,Compact,Used,41018.0,Manual,Diesel,Dealer,1248,4.0,4.2,1300.0,Tipo,ES,5.0,95,first_owner
Fiat,12488,Compact,Used,92700.0,Manual,Diesel,Dealer,1248,4.0,3.4,1055.0,500,IT,6.0,95,first_owner
Fiat,12990,Compact,Used,30550.0,Manual,Benzine,Dealer,1242,4.0,5.346313775510204,1055.0,500,FR,4.0,69,first_owner
Fiat,13790,Compact,Used,67639.0,Automatic,Benzine,Dealer,875,4.0,5.346313775510204,915.0,500,NL,4.0,80,first_owner
Fiat,10990,Compact,Used,59508.0,Manual,Benzine,Dealer,1242,4.0,5.346313775510204,1055.0,500,BE,4.0,69,other_owner
Fiat,17480,Compact,Demonstration,5800.0,Manual,Benzine,Dealer,999,3.0,4.1,1055.0,500,DE,1.0,71,first_owner
Fiat,9990,Compact,Used,61079.0,Manual,Benzine,Dealer,1368,4.0,6.5,1195.0,Tipo,ES,4.0,95,other_owner
Fiat,8250,Compact,Used,57920.0,Manual,Benzine,Dealer,900,2.0,3.8,905.0,500,NL,8.0,80,first_owner
Fiat,19900,Compact,Demonstration,4600.0,Manual,Benzine,Dealer,999,3.0,4.8,976.0,500C,NL,1.0,69,first_owner
Fiat,17900,Compact,Used,570.0,Manual,Benzine,Dealer,999,3.0,3.9,1055.0,500,IT,0.0,69,first_owner
Fiat,12488,Compact,Used,92700.0,Manual,Diesel,Dealer,1248,4.0,3.4,1055.0,500,IT,6.0,95,first_owner
Fiat,12488,Compact,Used,92700.0,Manual,Diesel,Dealer,1248,4.0,3.4,1055.0,500,IT,6.0,95,first_owner
Fiat,6500,Compact,Used,113792.0,Manual,Benzine,Dealer,875,2.0,5.346313775510204,905.0,500,NL,10.0,86,other_owner
Fiat,17000,Compact,Pre-registered,500.0,Manual,Electric,Dealer,4,4.0,5.346313775510204,1055.0,500,ES,0.0,71,first_owner
Fiat,13850,Compact,Used,10550.0,Manual,Benzine,Dealer,1242,4.0,5.5,1055.0,500,DE,3.0,69,first_owner
Fiat,15290,Compact,Used,21554.0,Manual,Diesel,Dealer,1248,4.0,4.2,1300.0,Tipo,ES,1.0,95,first_owner
